Date,Return_abev3,Return_bbdc3,Return_itub3,Return_itsa3,Return_wege3
2019-05-08,0.0151828847481021,0.023558897243108,0.0076511094108644,0.0199296600234466,0.0260475651189129
2019-05-09,-0.0237933378653978,-0.0195886385896181,-0.0079726651480638,-0.0011494252873562,-0.0033112582781458
2019-05-10,-0.0111420612813371,-0.0099900099900099,-0.0107156525066971,-0.0092059838895282,-0.006644518272425
2019-05-13,-0.016901408450704,-0.0287588294651867,-0.0158607350096712,-0.0209059233449476,-0.0234113712374582
2019-05-14,-0.0035816618911175,-0.0088311688311689,-0.0039308176100629,0.0,0.0011415525114155
2019-05-15,-0.01941049604601,-0.0089098532494757,0.0011838989739543,0.0,-0.001140250855188
2019-05-16,0.001466275659824,-0.0179799048122686,-0.0082774931020891,-0.0260972716488729,0.0
2019-05-17,-0.0087847730600293,0.0080775444264942,-0.0015898251192368,0.0194884287454322,0.0079908675799087
2019-05-20,0.0,0.0347222222222223,0.0234872611464969,0.0227001194743132,0.0192525481313703
2019-05-21,0.036189069423929,0.0428497676819823,0.0350058343057175,0.0210280373831774,0.0166666666666666
2019-05-22,0.0071275837491091,-0.0143564356435643,0.0048853814355505,0.0057208237986268,-0.0010928961748634
2019-05-23,0.0,0.0005022601707684,-0.0086013462976812,-0.0227531285551763,-0.0142231947483589
2019-05-24,-0.0092002830856334,-0.0065261044176707,-0.0075443228970201,0.0058207217694994,-0.0166481687014429
2019-05-27,0.01,0.0141485598787267,-0.0064614215127327,0.0104166666666667,0.0045146726862304
2019-05-28,0.0049504950495049,0.033383158943697,0.0263963274674827,0.0171821305841923,0.0314606741573033
2019-05-29,-0.0028149190710767,0.018804243008679,0.0178904211703316,0.0180180180180178,0.0119825708061001
2019-05-30,0.0098800282286521,0.0156176053005205,0.0120834859025997,0.0121681415929204,-0.0010764262648008
2019-05-31,0.0069881201956674,0.0027958993476233,-0.0014471780028942,0.0065573770491804,-0.0010775862068965
2019-06-03,-0.0076335877862595,0.0037174721189592,0.0050724637681158,-0.006514657980456,0.005393743257821
2019-06-04,-0.0041958041958042,-0.0013888888888889,-0.0025234318673394,0.0010928961748633,-0.0064377682403433
2019-06-05,0.0035112359550562,-0.0115901715345386,-0.0151788941091435,-0.0163755458515284,-0.0064794816414687
2019-06-06,0.0132960111966411,0.0131332082551596,0.0099082568807338,0.0066592674805772,0.0
2019-06-07,-0.0013812154696132,0.0060185185185184,0.0061773255813954,0.0132304299889745,0.0163043478260869
2019-06-10,0.0020746887966804,-0.0092038656235619,-0.0176959191043698,-0.0141458106637648,0.0010695187165774
2019-06-11,0.0041407867494824,0.0027868091035763,0.0106617647058824,-0.0066225165562914,0.0074786324786324
2019-06-12,-0.0027491408934708,0.001852709587772,-0.0036376864314295,-0.0077777777777777,0.0169671261930011
2019-06-13,0.0096485182632668,-0.0106333795654184,-0.0127783862723622,-0.0291153415453526,0.0156412930135558
2019-06-14,-0.0116040955631399,-0.0140186915887848,-0.0070266272189348,0.002306805074971,-0.0041067761806982
2019-06-17,0.0089779005524861,-0.0052132701421802,0.0052141527001861,0.0069044879171462,0.0185567010309279
2019-06-18,0.0143737166324435,0.0114340161981896,0.0144497962208225,0.0205714285714284,0.0172064777327936
2019-06-19,0.0080971659919026,0.0230805463966083,0.0153396639883127,0.0089585666293392,0.0258706467661691
2019-06-21,0.0140562248995983,0.0234806629834254,0.0223021582733813,0.0144284128745839,0.0116391852570318
2019-06-24,-0.0085808580858086,0.0044984255510569,-0.0014074595355384,-0.0065645514223194,0.0076701821668265
2019-06-25,-0.0066577896138482,-0.0174652933273621,-0.0109231853417899,-0.0143171806167401,-0.0190294957183634
2019-06-26,-0.0040214477211796,0.0041020966271649,0.0195938724617028,0.0212290502793297,-0.0009699321047526
2019-06-27,-0.0026917900403767,0.002723558783477,-0.0062893081761006,-0.0547045951859955,0.0097087378640776
2019-06-28,-0.0087719298245614,-0.0013580805794477,0.0038677918424754,-0.0104166666666666,0.0
2019-07-01,-0.0047651463580666,0.0067996373526746,0.0,0.0070175438596489,0.0124999999999999
2019-07-02,0.0177838577291382,-0.0009004952723997,-0.0098073555166374,0.0011614401858304,-0.0009496676163343
2019-07-03,0.040994623655914,0.0184767913474537,0.0134418111071807,-0.019721577726218,0.0066539923954371
2019-07-04,0.0071013557133634,0.0225663716814157,0.0101221640488657,0.0189349112426036,0.0226628895184135
2019-07-05,0.0,0.0077888360017308,0.008293020041465,0.0139372822299652,0.0092336103416434
2019-07-08,-0.003205128205128,0.0064405324173466,0.0020562028786839,0.0011454753722794,0.0054894784995425
2019-07-10,0.0038585209003214,-0.0068259385665528,-0.0092339261285909,0.0045766590389015,0.0518653321201092
2019-07-11,-0.0172966047405509,-0.0111683848797251,-0.0006903693476009,-0.0022779043280182,-0.0043252595155709
2019-07-12,-0.0260756192959582,-0.0199826238053866,-0.0051813471502589,-0.0136986301369862,-0.0217202432667246
2019-07-15,0.0026773761713521,0.0004432624113475,-0.010763888888889,-0.0046296296296297,-0.0293072824156305
2019-07-16,-0.0080106809078772,-0.0088613203367301,0.003861003861004,0.0023255813953488,0.0045745654162854
2019-07-17,-0.0060565275908479,0.003576218149307,-0.0052447552447553,-0.0011600928074245,0.0009107468123861
2019-07-18,0.014218009478673,0.0182628062360801,0.0235500878734622,0.0185830429732869,0.0100090991810737
2019-07-19,-0.0086782376502003,-0.0126859142607174,-0.0195741758241758,-0.0114025085518814,0.0018018018018017
2019-07-22,-0.0053872053872053,0.0106335844040761,0.0140105078809107,0.0126874279123412,-0.0089928057553956
2019-07-23,0.002031144211239,0.0004384042086804,0.0006908462867012,0.0068337129840547,0.0
2019-07-24,-0.0040540540540541,0.01840490797546,0.0034518467380049,0.002262443438914,0.0181488203266788
2019-07-25,0.0854816824966078,-0.0494836488812392,-0.0295837633298933,-0.028216704288939,-0.0089126559714796
2019-07-26,0.015625,-0.0158442734268901,0.0116979794399147,-0.0069686411149824,0.0251798561151079
2019-07-29,0.0356923076923076,0.0,0.0007007708479327,-0.0070175438596491,0.013157894736842
2019-07-30,-0.0077243018419488,-0.0174793008279667,-0.0241596638655461,0.0070671378091873,0.0173160173160171
2019-07-31,-0.0107784431137724,-0.0341760299625468,-0.0154287764621456,-0.0374269005847953,-0.007659574468085
2019-08-01,0.0145278450363197,-0.0082404265632572,0.0036443148688045,-0.0206561360874848,-0.016295025728988
2019-08-02,0.003579952267303,-0.0024437927663734,-0.0010893246187363,-0.0161290322580646,0.013949433304272
2019-08-05,-0.016052318668252,-0.0210681038706516,-0.009814612868048,-0.0163934426229508,-0.0189165950128977
2019-08-06,0.0157099697885194,0.025025025025025,0.0315712187958885,0.0371794871794872,0.0254163014899211
2019-08-07,0.0077334919690661,0.01416015625,0.0391459074733095,0.0296662546353523,0.0170940170940172
2019-08-08,-0.0224321133412044,0.0057775637939336,0.0003424657534247,0.0192076830732292,0.0058823529411764
2019-08-09,-0.004830917874396,-0.0210627094303494,0.0,-0.0035335689045935,-0.0108604845446951
2019-08-12,-0.0297330097087378,-0.0229828850855745,-0.0362889421431017,-0.0200945626477543,-0.0177364864864864
2019-08-13,-0.0050031269543464,0.0120120120120119,0.0095914742451155,-0.016887816646562,0.0223559759243336
2019-08-14,-0.0188560653676933,-0.0267062314540058,-0.017945109078114,0.0049079754601226,-0.048780487804878
2019-08-15,-0.0121716848174247,-0.0050813008130081,-0.0068075958437836,0.004884004884005,-0.0327144120247568
2019-08-16,0.0058365758754863,0.0030643513789583,0.0039682539682539,0.0060753341433776,0.0210237659963437
2019-08-19,0.011605415860735,-0.0168024439918534,-0.0039525691699604,-0.0169082125603863,-0.0116383169203223
2019-08-20,-0.0089228808158061,-0.0103573278094251,-0.0082972582972583,-0.011056511056511,0.0027173913043478
2019-08-21,-0.0077170418006431,0.0245944531658817,0.0134594397962894,0.0149068322981364,0.0198735320686538
2019-08-22,-0.0174983797796499,-0.020429009193054,-0.0139985642498206,-0.0134638922888615,-0.0141718334809564
2019-08-23,-0.0072559366754616,-0.0260688216892596,-0.0087368037859482,-0.009925558312655,-0.022461814914645
2019-08-26,-0.0132890365448505,-0.0042826552462525,-0.0044069041498348,0.0,-0.0303308823529412
2019-08-27,0.0047138047138046,0.0123655913978493,0.0088528218369605,0.0087719298245614,0.0066350710900473
2019-08-28,-0.0013404825737265,-0.0053106744556558,0.0080438756855576,0.0136645962732917,0.0188323917137478
2019-08-29,0.0221476510067113,0.0320341697810997,0.0076169749727965,0.0098039215686274,0.0138632162661738
2019-08-30,0.0091923834537097,0.040351784790481,0.0147588192944565,0.0097087378640776,0.0045578851412944
2019-09-02,-0.018217306441119,-0.0223769269020387,-0.0191557289819085,-0.0060096153846154,0.012704174228675
2019-09-03,0.0072895957587806,-0.0213631739572737,-0.0144665461121157,-0.0145102781136637,-0.0259856630824373
2019-09-04,0.0151315789473684,0.0150727650727651,-0.0003669724770642,0.0122699386503066,0.0193192272309108
2019-09-05,-0.0058327932598832,0.0245775729646697,0.0319383259911894,0.0242424242424241,0.0072202166064982
2019-09-06,0.0019556714471968,0.0384807596201899,0.0295268587691213,0.0213017751479291,0.0017921146953405
2019-09-09,0.0078074170461939,0.0134744947064484,0.0165860400829302,0.011587485515643,-0.0107334525939176
2019-09-10,-0.0025823111684958,-0.0066476733143397,-0.0095173351461591,-0.0114547537227949,0.0153707052441229
2019-09-11,0.0045307443365696,0.0028680688336519,-0.0030885380919698,0.0092699884125144,0.0062333036509349
2019-09-12,0.0244845360824743,-0.0081029551954242,-0.0024096385542168,0.0091848450057403,-0.0008849557522124
2019-09-13,-0.0138364779874213,-0.0115329168668908,0.0089717046238784,0.0045506257110354,0.0292294065544729
2019-09-16,0.0025510204081633,-0.0087506076810889,-0.0222298221614226,-0.0124575311438277,-0.0206540447504302
2019-09-17,0.0146310432569973,0.0117704757233938,0.0104931794333682,0.0126146788990824,0.023725834797891
2019-09-18,-0.0087774294670845,0.0072709646146389,0.0034614053305641,0.0011325028312569,0.0085836909871244
2019-09-19,0.0044275774826059,-0.0134744947064485,-0.0303552949292859,-0.0067873303167421,-0.0127659574468085
2019-09-20,0.0025188916876572,0.0331707317073171,0.0113838491639985,-0.0102505694760819,0.0301724137931034
2019-09-23,0.0006281407035175,-0.0080264400377714,-0.0031656700668307,0.0115074798619101,-0.006694560669456
2019-09-24,-0.0031387319522911,-0.0109471680152308,-0.0102328863796753,-0.0056882821387939,-0.0134793597304126
2019-09-25,0.0132241813602014,0.0096246390760346,0.0049910873440286,0.0011441647597254,0.0153714773697692
2019-09-26,-0.0037290242386575,0.0085795996186843,0.0223483504788932,0.0217142857142855,0.0
2019-09-27,-0.0037429819089207,-0.0009451795841209,-0.0006939625260236,-0.0011185682326622,-0.0042052144659378
2019-09-30,-0.010644959298685,-0.0184484389782403,-0.0135416666666666,-0.0067189249720045,0.004222972972973
2019-10-01,0.0031645569620253,-0.0086746987951806,-0.0158394931362195,-0.0157835400225477,0.0
2019-10-02,-0.0233438485804415,-0.038405444822557,-0.0225321888412017,-0.0309278350515463,-0.016820857863751
2019-10-03,-0.0148578811369509,0.0015166835187057,-0.0058543724844491,0.00354609929078,-0.0059880239520958
2019-10-04,0.0340983606557376,0.0040383644623929,0.0084652189915346,-0.0094228504122496,-0.0034423407917383
2019-10-07,-0.0177552314521242,-0.0155857214680745,-0.025912408759124,-0.0249702734839477,-0.0319516407599308
2019-10-08,-0.0142027114267269,0.0040858018386109,-0.0071187710753091,0.003658536585366,-0.0017841213202498
2019-10-09,0.0039292730844793,0.0396744659206511,0.0147169811320755,0.0097205346294046,0.002680965147453
2019-10-10,-0.0136986301369863,0.0058708414872796,0.0089252510226849,0.0180505415162455,0.0044563279857396
2019-10-11,0.0085978835978837,0.0145914396887159,0.0173239955768522,0.0271867612293141,0.0301685891748002
2019-10-14,0.0078688524590162,0.0148609779482262,0.009782608695652,0.0172612197928654,0.0034453057708871
2019-10-15,0.0091086532205595,0.009447331128956,0.0053821313240043,-0.009049773755656,0.0008583690987125
2019-10-16,0.0,0.0308844174075806,0.0071377587437544,0.0376712328767123,0.0248713550600341
2019-10-17,-0.0064474532559638,-0.0140717203812983,-0.0049610205527994,0.0022002200220021,-0.0050209205020919
2019-10-18,-0.0051914341336793,-0.0096685082872927,-0.0032051282051281,-0.0230515916575191,0.0050462573591252
2019-10-21,0.0169602087410305,0.0158066015806601,0.0139335476956055,0.0123595505617977,0.003347280334728
2019-10-22,-0.0115458627325207,0.0260869565217392,0.0144467935165608,0.0210876803551609,0.0125104253544621
2019-10-23,-0.0051914341336793,0.0107047279214986,0.0149357415769364,0.0032608695652174,0.043657331136738
2019-10-24,0.0273972602739724,-0.0017652250661959,0.0065023956194387,-0.0054171180931744,0.0102604577742699
2019-10-25,-0.0825396825396825,0.0075154730327142,0.0030601836110166,0.0130718954248367,-0.0265624999999999
2019-10-28,-0.0034602076124566,0.0298376480912681,0.0186440677966102,0.0032258064516128,0.007223113964687
2019-10-29,0.0020833333333332,-0.0110779718789943,-0.0149750415973377,-0.0064308681672026,-0.002390438247012
2019-10-30,-0.0013860013860013,0.009909521757863,0.0060810810810809,0.0097087378640776,0.0127795527156548
2019-10-31,-0.0097154753643303,-0.0409556313993174,-0.0124244459368704,-0.0138888888888887,-0.0134069400630915
2019-11-01,-0.0028030833917308,-0.0111209964412811,0.0013600816048962,0.0,0.014388489208633
2019-11-04,0.0133520730850316,0.0053981106612686,0.0044142614601019,0.0108342361863489,0.0102442868400316
2019-11-05,0.0083217753120665,0.0165548098434002,0.0128465179175119,0.0053590568060022,0.0234009360374414
2019-11-06,-0.0110041265474551,-0.013644366197183,0.0,-0.0042643923240939,0.0160060975609757
2019-11-07,0.0020862308762168,0.0089245872378402,0.0050066755674231,0.006423982869379,0.0337584396099024
2019-11-08,-0.0145732130464955,-0.0300751879699248,-0.0166057788110262,-0.0212765957446809,0.0050798258345428
2019-11-11,0.0140845070422535,0.0045599635202919,0.0070921985815604,0.0054347826086957,0.0303249097472924
2019-11-12,-0.0097222222222222,-0.0140717203812983,-0.0211267605633802,-0.0108108108108108,-0.0203223545900489
2019-11-13,0.0,-0.0041436464088397,-0.0041109969167523,-0.0076502732240437,0.0250357653791128
2019-11-14,0.0042075736325386,-0.0064724919093851,0.0030959752321981,0.0088105726872247,0.0013956734124214
2019-11-18,0.0062849162011173,-0.0074453234062354,-0.002400548696845,-0.0010917030567685,0.0013937282229965
2019-11-19,0.0069396252602358,-0.0018752930145334,-0.0165005156411137,-0.0196721311475409,-0.0034794711203895
2019-11-21,0.022053756030324,0.0117426021606388,0.0150297098916463,0.0133779264214046,-0.0104748603351955
2019-11-22,0.0067430883344572,0.0167130919220055,-0.0010330578512396,0.0077007700770077,0.0056457304163726
2019-11-25,0.000669792364367,-0.0141552511415524,-0.0093071354705275,-0.0163755458515284,0.0014035087719297
2019-11-26,-0.0093708165997321,-0.0314960629921259,-0.0149617258176757,-0.027746947835738,-0.0161177295024527
2019-11-27,-0.0040540540540541,0.0138689622190339,0.0070646414694455,0.0171232876712328,0.0149572649572651
2019-11-28,0.0027137042062415,-0.000943396226415,-0.0112241318835496,-0.0011223344556677,0.0133333333333331
2019-11-29,0.0027063599458727,0.0103871576959395,0.0035473572188717,-0.0011235955056179,0.033240997229917
2019-12-02,-0.0047233468286099,0.0098130841121495,0.0120183810533758,0.0157480314960629,-0.0087131367292225
2019-12-03,-0.0054237288135593,-0.0050902360018509,0.0024449877750611,-0.0077519379844959,0.0182555780933064
2019-12-04,0.0238582140422631,0.0227906976744185,0.0278745644599303,0.0200892857142855,0.0365205843293492
2019-12-05,-0.0079893475366178,0.0068212824010915,0.0023728813559322,0.0021881838074397,0.0294682895579756
2019-12-06,0.0167785234899329,-0.0004516711833785,-0.0111599594183294,-0.0109170305676855,-0.000622277535781
2019-12-09,-0.0006600660066006,-0.0085856303660188,0.0102599179206566,0.0187637969094922,-0.0255292652552925
2019-12-10,-0.0039630118890356,-0.0036463081130356,-0.0064319566689233,0.0,0.0019169329073482
2019-12-11,0.0046419098143235,-0.0018298261665141,-0.0068143100511074,-0.0075839653304442,0.034438775510204
2019-12-12,0.0132013201320131,0.0119156736938588,0.0024013722126929,0.0141921397379911,0.0221948212083846
2019-12-13,0.0169381107491857,0.0090579710144929,0.0219028062970567,-0.0021528525296016,0.0072376357056695
2019-12-16,0.0032030749519538,-0.0152603231597845,-0.0174146014735432,-0.0097087378640776,-0.0161676646706586
2019-12-17,-0.0089399744572158,0.0159525979945305,0.0132924335378323,0.014161220043573,0.0139987827145466
2019-12-18,0.0096649484536082,0.0385823239120681,0.0033636057854018,0.0161117078410311,-0.0018007202881152
2019-12-19,0.0044671346522016,0.0151187904967602,0.0030170968823333,-0.0095137420718818,-0.0090198436560432
2019-12-20,0.0120711562897077,-0.0144680851063829,-0.0083556149732619,-0.0010672358591248,0.008495145631068
2019-12-23,0.002510985561833,0.020293609671848,0.0131445904954499,0.0042735042735044,-0.0018050541516245
2019-12-26,0.0137758296806511,0.010579771476936,0.0149700598802395,0.0053191489361701,0.0313441832429173
2019-12-27,-0.003088326127239,-0.0062814070351757,-0.0036053752867912,-0.002116402116402,0.0140268848626534
2019-12-30,-0.0254027261462206,-0.001685630004214,-0.0039473684210525,-0.0031813361611876,-0.0190201729106629
2020-01-02,0.0286077558804831,0.0401013085690165,0.0181638044914134,0.0117021276595743,0.0170387779083431
2020-01-03,-0.0142150803461063,-0.015827922077922,-0.0081089847551086,0.0021030494216613,-0.0132871172732524
2020-01-06,0.0043887147335424,-0.0057731958762886,-0.0104643557880966,-0.0104931794333682,0.0029274004683841
2020-01-07,0.0024968789013732,-0.0170053919535462,-0.0191672174487773,-0.009544008483563,0.0075890251021601
2020-01-08,-0.0049813200498131,-0.0151898734177214,-0.0104447439353099,-0.0128479657387579,-0.0376593279258402
2020-01-09,-0.0075093867334168,-0.009854327335047,-0.0091930541368743,-0.0140997830802603,-0.0150511739915712
2020-01-10,0.0031525851197982,-0.0173085244482906,-0.0120274914089347,-0.0044004400440043,0.0207823960880195
2020-01-13,0.0169704588309238,0.0123293703214442,0.0142608695652173,0.0132596685082873,0.0089820359281438
2020-01-14,-0.0055624227441285,0.0021748586341887,-0.0051440329218106,0.0032715376226826,0.0201780415430266
2020-01-15,-0.0180236171535114,-0.0230034722222221,-0.0141330575663564,-0.0141304347826085,0.0063990692262942
2020-01-16,-0.0031645569620253,0.0164371390493112,0.0017482517482516,-0.0011025358324144,0.0179190751445086
2020-01-17,0.0,0.020979020979021,0.0157068062827225,0.009933774834437,0.0261215218625781
2020-01-20,0.0057142857142857,-0.0154109589041095,-0.0175257731958763,-0.008743169398907,0.0309905921416711
2020-01-21,-0.0031565656565657,-0.0347826086956521,-0.0241343126967471,-0.0187431091510473,-0.0118089103596349
2020-01-22,0.0164661177960736,0.008108108108108,0.0161290322580647,0.0146067415730335,0.0374796306355242
2020-01-23,-0.0211838006230529,0.0272564789991063,0.021516754850088,0.0177187153931339,0.0193717277486908
2020-01-24,0.0184595798854232,-0.0056546324488907,-0.0124309392265192,-0.0087051142546246,0.0451977401129943
2020-01-27,-0.0231249999999999,-0.0262467191601049,-0.0122377622377622,-0.0230515916575191,-0.0113022113022113
2020-01-28,0.0134357005758156,0.0022461814914642,-0.0088495575221239,0.0033707865168539,0.0253479125248508
2020-01-29,-0.0265151515151514,-0.0210667861945315,-0.0085714285714285,-0.0022396416573348,0.0092098885118758
2020-01-30,0.0019455252918287,0.0096153846153845,0.0136887608069165,0.0134680134680134,-0.0336215177713736
2020-01-31,-0.0265372168284789,-0.0108843537414966,-0.0106609808102345,-0.0276854928017719,-0.0382703777335984
2020-02-03,-0.0146276595744679,0.0073360843649701,0.0053879310344826,0.0068337129840547,0.0320413436692506
2020-02-04,0.0033738191632928,0.003641329085116,0.006788138620936,0.001131221719457,-0.0035052578868303
2020-02-05,-0.0228648285137861,0.0181405895691608,0.0014194464158978,0.0011299435028249,0.021105527638191
2020-02-06,-0.0220233998623536,-0.0138084632516702,-0.0046066619418851,-0.0067720090293452,0.0354330708661416
2020-02-07,0.0028149190710766,-0.0031616982836495,0.0028479886080456,-0.003409090909091,-0.0408745247148288
2020-02-10,-0.0112280701754385,0.0054372451291346,0.0092296769613062,0.0114025085518814,0.0104063429137759
2020-02-11,0.0042583392476933,0.0270392068499323,0.0422089342244107,0.0146561443066517,0.0367827366356057
2020-02-12,-0.0084805653710248,-0.0144800351031153,0.005062436719541,0.0077777777777778,0.0350047303689686
2020-02-13,-0.0228082679971488,-0.0231522707034728,-0.0177971793149764,-0.0011025358324144,0.0228519195612431
2020-02-14,0.0080233406272793,-0.0273473108477666,-0.0129914529914529,-0.009933774834437,0.0
2020-02-17,0.0115774240231547,-0.0051546391752577,-0.0051957048839627,-0.0022296544035675,0.0044682752457552
2020-02-18,-0.025035765379113,-0.0056523787093736,-0.0010445682451252,0.0134078212290504,-0.023576512455516
2020-02-19,-0.0029347028613353,0.0056845097110374,0.0097594980829556,0.02425578831312,0.0920273348519362
2020-02-20,0.0022075055187638,-0.0226095148374941,-0.0010355540214013,-0.0150699677072119,-0.0271172298706716
2020-02-21,0.0051395007342143,-0.013012048192771,-0.0065653075328265,-0.0065573770491803,0.048885077186964
2020-02-26,-0.0262965668371073,-0.0732421875,-0.0406956521739131,-0.0385038503850384,-0.0568274734260016
2020-02-27,-0.083270817704426,-0.0210748155953636,-0.0007251631617113,-0.0068649885583524,-0.060684872128305
2020-02-28,0.0024549918166938,0.0242195909580196,0.0156023222060956,0.0149769585253456,-0.0189201661282879
2020-03-02,0.0122448979591835,0.0115606936416183,0.0003572704537335,0.0227014755959136,0.0888993414863592
2020-03-03,0.0016129032258063,-0.016103896103896,-0.0103571428571428,-0.0188679245283018,0.0198704103671707
2020-03-04,0.038647342995169,0.0079197465681097,0.0104655359076144,0.0124434389140271,0.0114358322744598
2020-03-05,-0.0054263565891473,-0.0298585646935568,-0.0167857142857142,-0.0055865921787707,-0.03643216080402
2020-03-06,0.0062353858144972,-0.0313174946004318,-0.0323283690519433,-0.0191011235955056,-0.0573663624511082
2020-03-09,-0.0426026336173509,-0.0981047937569677,-0.0446696696696696,-0.0400916380297823,-0.0968188105117566
2020-03-10,-0.0169902912621358,0.0290482076637823,0.02475442043222,0.0286396181384245,0.054109239407861
2020-03-11,-0.0469135802469136,-0.0792792792792792,-0.0502300613496932,-0.0603248259860788,-0.0648910411622275
2020-03-12,-0.1571675302245251,-0.1278538812785389,-0.100928542591845,-0.0777777777777777,-0.1579492490937336
2020-03-13,0.0963114754098359,0.1637995512341064,0.1104625056129322,0.0294511378848729,0.0461254612546124
2020-03-16,-0.1317757009345794,-0.1433161953727506,-0.099474322684998,-0.0104031209362809,-0.205761316872428
2020-03-17,0.0602798708288483,0.0637659414853712,0.0458015267175573,-0.0078843626806833,0.0458919319022945
2020-03-18,-0.0426395939086294,-0.0811001410437235,-0.0854443967367968,-0.019867549668874,-0.0771408351026186
2020-03-19,0.0455991516436902,-0.0345356868764389,0.02018779342723,-0.0391891891891892,0.0858895705521474
2020-03-20,0.0294117647058824,0.0365659777424483,-0.0492406810860561,-0.0309423347398032,0.1264124293785309
2020-03-23,-0.0443349753694581,-0.0774539877300612,-0.0667957405614714,-0.0667634252539912,0.0884012539184952
2020-03-24,-0.0195876288659793,0.141313383208645,0.0425311203319502,0.0497667185069985,0.0241935483870969
2020-03-25,0.0315457413249211,0.0793882010196649,0.054228855721393,0.0074074074074073,0.0365579302587175
2020-03-26,0.0988786952089704,0.0350877192982455,0.0637092968381309,-0.0014705882352941,0.0157352143244708
2020-03-27,-0.0241187384044526,-0.0580182529335072,-0.0372670807453415,0.0088365243004417,-0.0683760683760682
2020-03-30,0.0047528517110266,0.0221453287197233,0.0299539170506912,0.0248175182481751,-0.0378440366972476
2020-03-31,-0.0501419110690635,-0.0223425863236289,-0.0331096196868009,-0.0185185185185184,-0.0131108462455304
2020-04-01,-0.0189243027888446,-0.0436288088642659,-0.0587690883850069,-0.027576197387518,-0.0344202898550723
2020-04-02,0.0253807106598984,0.0231716147719045,0.0083579154375614,0.016417910447761,0.0519074421513445
2020-04-03,-0.0495049504950495,-0.0396319886765746,-0.0453437347635301,-0.0337738619676944,-0.0356718192627825
2020-04-06,0.0406250000000001,0.1016949152542372,0.0510725229826354,0.0577507598784194,0.0117139334155365
2020-04-07,0.0460460460460458,0.0555183946488293,0.0568513119533529,0.0244252873563217,0.1212675198049968
2020-04-08,-0.0076555023923444,0.017743979721166,0.034022988505747,0.0490883590462833,0.0717391304347825
2020-04-09,-0.0173577627772419,-0.0105853051058529,-0.0088928412627834,-0.0080213903743315,-0.0420892494929004
2020-04-13,0.0,0.0270610446821899,0.0017945266935845,0.0188679245283018,0.0248808893594494
2020-04-14,0.0,0.0238970588235294,0.0013434841021049,0.0013227513227513,-0.0087809917355371
2020-04-15,-0.0157016683022571,-0.0388988629563137,-0.0245974955277281,-0.0105680317040951,-0.0234497133923919
2020-04-16,-0.0378863409770686,-0.0199252801992526,-0.0119211370930765,0.0053404539385848,0.0005336179295625
2020-04-17,0.0124352331606216,0.0133418043202031,0.0060324825986077,-0.0199203187250996,0.0117333333333333
2020-04-20,0.0010235414534287,-0.0238244514106582,-0.0046125461254613,-0.0067750677506774,0.0163415919873486
2020-04-22,0.0010224948875254,0.0,-0.0106580166821129,0.0,0.046680497925311
2020-04-23,-0.0061287027579161,-0.0289017341040462,-0.0252927400468385,-0.0109140518417462,-0.0322101090188304
