Date,Price_abev3,Price_bbdc3,Price_itub3,Price_itsa3,Price_wege3,Return_abev3,Return_bbdc3,Return_itub3,Return_itsa3,Return_wege3,abev3_y,bbdc3_y,itsa3_y,itub3_y,wege3_y,Return_abev3_lag_1,Return_abev3_lag_2,Return_abev3_lag_3,Return_abev3_lag_4,Return_bbdc3_lag_1,Return_bbdc3_lag_2,Return_bbdc3_lag_3,Return_bbdc3_lag_4,Return_itub3_lag_1,Return_itub3_lag_2,Return_itub3_lag_3,Return_itub3_lag_4,Return_itsa3_lag_1,Return_itsa3_lag_2,Return_itsa3_lag_3,Return_itsa3_lag_4,Return_wege3_lag_1,Return_wege3_lag_2,Return_wege3_lag_3,Return_wege3_lag_4
2007-10-29,2.99,6.29,7.87,3.4,2.74,0.006734006734006703,-0.0015873015873015817,0.02075226977950706,-0.01449275362318847,0.014814814814814836,True,False,True,False,True,0.006779661016949268,-0.016666666666666607,0.0,0.0,0.034482758620689724,-0.022471910112359605,0.00646203554119551,0.00978792822185981,0.03629032258064502,-0.019762845849802257,-0.014285714285714346,0.017173051519154603,0.0,-0.0028901734104045396,0.02366863905325456,-0.034285714285714364,0.015037593984962516,0.0037735849056603765,0.027131782945736482,0.015748031496062964
2007-10-30,3.03,6.21,7.76,3.43,2.75,0.013377926421404451,-0.012718600953895098,-0.013977128335451172,0.008823529411764675,0.0036496350364962904,True,True,False,True,True,0.006734006734006703,0.006779661016949268,-0.016666666666666607,0.0,-0.0015873015873015817,0.034482758620689724,-0.022471910112359605,0.00646203554119551,0.02075226977950706,0.03629032258064502,-0.019762845849802257,-0.014285714285714346,-0.01449275362318847,0.0,-0.0028901734104045396,0.02366863905325456,0.014814814814814836,0.015037593984962516,0.0037735849056603765,0.027131782945736482
2007-10-31,3.08,6.36,7.87,3.43,2.84,0.01650165016501659,0.024154589371980784,0.014175257731958713,0.0,0.032727272727272716,True,False,True,False,True,0.013377926421404451,0.006734006734006703,0.006779661016949268,-0.016666666666666607,-0.012718600953895098,-0.0015873015873015817,0.034482758620689724,-0.022471910112359605,-0.013977128335451172,0.02075226977950706,0.03629032258064502,-0.019762845849802257,0.008823529411764675,-0.01449275362318847,0.0,-0.0028901734104045396,0.0036496350364962904,0.014814814814814836,0.015037593984962516,0.0037735849056603765
2007-11-01,3.09,6.03,7.61,3.44,2.87,0.0032467532467532756,-0.05188679245283023,-0.03303684879288438,0.002915451895043608,0.010563380281690238,False,True,False,False,True,0.01650165016501659,0.013377926421404451,0.006734006734006703,0.006779661016949268,0.024154589371980784,-0.012718600953895098,-0.0015873015873015817,0.034482758620689724,0.014175257731958713,-0.013977128335451172,0.02075226977950706,0.03629032258064502,0.0,0.008823529411764675,-0.01449275362318847,0.0,0.032727272727272716,0.0036496350364962904,0.014814814814814836,0.015037593984962516
2007-11-05,3.04,6.09,7.44,3.36,2.95,-0.016181229773462702,0.00995024875621886,-0.0223390275952694,-0.023255813953488413,0.027874564459930307,False,True,True,False,True,0.0032467532467532756,0.01650165016501659,0.013377926421404451,0.006734006734006703,-0.05188679245283023,0.024154589371980784,-0.012718600953895098,-0.0015873015873015817,-0.03303684879288438,0.014175257731958713,-0.013977128335451172,0.02075226977950706,0.002915451895043608,0.0,0.008823529411764675,-0.01449275362318847,0.010563380281690238,0.032727272727272716,0.0036496350364962904,0.014814814814814836
2007-11-06,3.02,6.12,7.38,3.43,3.02,-0.006578947368421018,0.0049261083743843415,-0.008064516129032362,0.02083333333333348,0.023728813559321882,False,True,False,True,True,-0.016181229773462702,0.0032467532467532756,0.01650165016501659,0.013377926421404451,0.00995024875621886,-0.05188679245283023,0.024154589371980784,-0.012718600953895098,-0.0223390275952694,-0.03303684879288438,0.014175257731958713,-0.013977128335451172,-0.023255813953488413,0.002915451895043608,0.0,0.008823529411764675,0.027874564459930307,0.010563380281690238,0.032727272727272716,0.0036496350364962904
2007-11-07,2.96,6.14,7.42,3.43,3.04,-0.019867549668874163,0.0032679738562091387,0.005420054200542035,0.0,0.0066225165562914245,False,False,False,False,False,-0.006578947368421018,-0.016181229773462702,0.0032467532467532756,0.01650165016501659,0.0049261083743843415,0.00995024875621886,-0.05188679245283023,0.024154589371980784,-0.008064516129032362,-0.0223390275952694,-0.03303684879288438,0.014175257731958713,0.02083333333333348,-0.023255813953488413,0.002915451895043608,0.0,0.023728813559321882,0.027874564459930307,0.010563380281690238,0.032727272727272716
2007-11-08,2.83,5.93,7.18,3.36,2.85,-0.04391891891891886,-0.03420195439739415,-0.03234501347708896,-0.020408163265306256,-0.0625,False,False,False,True,False,-0.019867549668874163,-0.006578947368421018,-0.016181229773462702,0.0032467532467532756,0.0032679738562091387,0.0049261083743843415,0.00995024875621886,-0.05188679245283023,0.005420054200542035,-0.008064516129032362,-0.0223390275952694,-0.03303684879288438,0.0,0.02083333333333348,-0.023255813953488413,0.002915451895043608,0.0066225165562914245,0.023728813559321882,0.027874564459930307,0.010563380281690238
2007-11-09,2.82,5.93,7.27,3.35,2.8,-0.0035335689045937757,0.0,0.012534818941504211,-0.0029761904761904656,-0.01754385964912286,False,False,False,False,False,-0.04391891891891886,-0.019867549668874163,-0.006578947368421018,-0.016181229773462702,-0.03420195439739415,0.0032679738562091387,0.0049261083743843415,0.00995024875621886,-0.03234501347708896,0.005420054200542035,-0.008064516129032362,-0.0223390275952694,-0.020408163265306256,0.0,0.02083333333333348,-0.023255813953488413,-0.0625,0.0066225165562914245,0.023728813559321882,0.027874564459930307
2007-11-12,2.78,5.82,7.09,3.33,2.68,-0.014184397163120588,-0.018549747048903775,-0.024759284731774356,-0.005970149253731294,-0.042857142857142705,True,True,False,True,False,-0.0035335689045937757,-0.04391891891891886,-0.019867549668874163,-0.006578947368421018,0.0,-0.03420195439739415,0.0032679738562091387,0.0049261083743843415,0.012534818941504211,-0.03234501347708896,0.005420054200542035,-0.008064516129032362,-0.0029761904761904656,-0.020408163265306256,0.0,0.02083333333333348,-0.01754385964912286,-0.0625,0.0066225165562914245,0.023728813559321882
2007-11-13,2.79,6.02,7.25,3.31,2.67,0.003597122302158251,0.03436426116838476,0.02256699576868826,-0.006006006006005982,-0.003731343283582156,True,True,True,True,True,-0.014184397163120588,-0.0035335689045937757,-0.04391891891891886,-0.019867549668874163,-0.018549747048903775,0.0,-0.03420195439739415,0.0032679738562091387,-0.024759284731774356,0.012534818941504211,-0.03234501347708896,0.005420054200542035,-0.005970149253731294,-0.0029761904761904656,-0.020408163265306256,0.0,-0.042857142857142705,-0.01754385964912286,-0.0625,0.0066225165562914245
2007-11-14,2.86,6.08,7.27,3.33,2.75,0.02508960573476693,0.00996677740863805,0.0027586206896550447,0.0060422960725075026,0.029962546816479474,False,False,False,True,False,0.003597122302158251,-0.014184397163120588,-0.0035335689045937757,-0.04391891891891886,0.03436426116838476,-0.018549747048903775,0.0,-0.03420195439739415,0.02256699576868826,-0.024759284731774356,0.012534818941504211,-0.03234501347708896,-0.006006006006005982,-0.005970149253731294,-0.0029761904761904656,-0.020408163265306256,-0.003731343283582156,-0.042857142857142705,-0.01754385964912286,-0.0625
2007-11-16,2.83,6.07,7.44,3.25,2.72,-0.010489510489510412,-0.0016447368421051989,0.023383768913342706,-0.024024024024024038,-0.010909090909090868,False,False,False,False,False,0.02508960573476693,0.003597122302158251,-0.014184397163120588,-0.0035335689045937757,0.00996677740863805,0.03436426116838476,-0.018549747048903775,0.0,0.0027586206896550447,0.02256699576868826,-0.024759284731774356,0.012534818941504211,0.0060422960725075026,-0.006006006006005982,-0.005970149253731294,-0.0029761904761904656,0.029962546816479474,-0.003731343283582156,-0.042857142857142705,-0.01754385964912286
2007-11-19,2.76,5.93,7.27,3.2,2.69,-0.024734982332155542,-0.023064250411861664,-0.02284946236559149,-0.01538461538461533,-0.011029411764705954,False,False,False,False,False,-0.010489510489510412,0.02508960573476693,0.003597122302158251,-0.014184397163120588,-0.0016447368421051989,0.00996677740863805,0.03436426116838476,-0.018549747048903775,0.023383768913342706,0.0027586206896550447,0.02256699576868826,-0.024759284731774356,-0.024024024024024038,0.0060422960725075026,-0.006006006006005982,-0.005970149253731294,-0.010909090909090868,0.029962546816479474,-0.003731343283582156,-0.042857142857142705
2007-11-21,2.65,5.6,7.1,3.07,2.62,-0.03985507246376807,-0.05564924114671166,-0.023383768913342484,-0.04062500000000013,-0.026022304832713727,True,True,False,False,True,-0.024734982332155542,-0.010489510489510412,0.02508960573476693,0.003597122302158251,-0.023064250411861664,-0.0016447368421051989,0.00996677740863805,0.03436426116838476,-0.02284946236559149,0.023383768913342706,0.0027586206896550447,0.02256699576868826,-0.01538461538461533,-0.024024024024024038,0.0060422960725075026,-0.006006006006005982,-0.011029411764705954,-0.010909090909090868,0.029962546816479474,-0.003731343283582156
2007-11-22,2.69,5.7,6.88,3.07,2.65,0.015094339622641506,0.017857142857143016,-0.030985915492957705,0.0,0.011450381679389166,False,False,False,False,False,-0.03985507246376807,-0.024734982332155542,-0.010489510489510412,0.02508960573476693,-0.05564924114671166,-0.023064250411861664,-0.0016447368421051989,0.00996677740863805,-0.023383768913342484,-0.02284946236559149,0.023383768913342706,0.0027586206896550447,-0.04062500000000013,-0.01538461538461533,-0.024024024024024038,0.0060422960725075026,-0.026022304832713727,-0.011029411764705954,-0.010909090909090868,0.029962546816479474
2007-11-23,2.68,5.7,6.88,2.92,2.64,-0.0037174721189590088,0.0,0.0,-0.04885993485342022,-0.0037735849056602655,False,False,False,True,False,0.015094339622641506,-0.03985507246376807,-0.024734982332155542,-0.010489510489510412,0.017857142857143016,-0.05564924114671166,-0.023064250411861664,-0.0016447368421051989,-0.030985915492957705,-0.023383768913342484,-0.02284946236559149,0.023383768913342706,0.0,-0.04062500000000013,-0.01538461538461533,-0.024024024024024038,0.011450381679389166,-0.026022304832713727,-0.011029411764705954,-0.010909090909090868
2007-11-26,2.66,5.65,6.89,2.92,2.55,-0.007462686567164201,-0.00877192982456132,0.0014534883720929148,0.0,-0.03409090909090917,False,True,True,True,True,-0.0037174721189590088,0.015094339622641506,-0.03985507246376807,-0.024734982332155542,0.0,0.017857142857143016,-0.05564924114671166,-0.023064250411861664,0.0,-0.030985915492957705,-0.023383768913342484,-0.02284946236559149,-0.04885993485342022,0.0,-0.04062500000000013,-0.01538461538461533,-0.0037735849056602655,0.011450381679389166,-0.026022304832713727,-0.011029411764705954
2007-11-27,2.66,5.7,7.1,2.99,2.6,0.0,0.008849557522123908,0.030478955007256836,0.023972602739726234,0.019607843137255054,True,True,True,True,False,-0.007462686567164201,-0.0037174721189590088,0.015094339622641506,-0.03985507246376807,-0.00877192982456132,0.0,0.017857142857143016,-0.05564924114671166,0.0014534883720929148,0.0,-0.030985915492957705,-0.023383768913342484,0.0,-0.04885993485342022,0.0,-0.04062500000000013,-0.03409090909090917,-0.0037735849056602655,0.011450381679389166,-0.026022304832713727
2007-11-28,2.73,6.2,7.34,3.17,2.59,0.02631578947368407,0.08771929824561409,0.033802816901408406,0.06020066889632103,-0.0038461538461539435,True,False,False,True,False,0.0,-0.007462686567164201,-0.0037174721189590088,0.015094339622641506,0.008849557522123908,-0.00877192982456132,0.0,0.017857142857143016,0.030478955007256836,0.0014534883720929148,0.0,-0.030985915492957705,0.023972602739726234,0.0,-0.04885993485342022,0.0,0.019607843137255054,-0.03409090909090917,-0.0037735849056602655,0.011450381679389166
2007-11-29,2.77,6.15,7.35,3.06,2.59,0.0146520146520146,-0.008064516129032251,0.0013623978201635634,-0.034700315457413256,0.0,True,True,True,True,True,0.02631578947368407,0.0,-0.007462686567164201,-0.0037174721189590088,0.08771929824561409,0.008849557522123908,-0.00877192982456132,0.0,0.033802816901408406,0.030478955007256836,0.0014534883720929148,0.0,0.06020066889632103,0.023972602739726234,0.0,-0.04885993485342022,-0.0038461538461539435,0.019607843137255054,-0.03409090909090917,-0.0037735849056602655
2007-11-30,2.81,6.25,7.62,3.19,2.61,0.014440433212996373,0.016260162601625883,0.03673469387755102,0.042483660130719025,0.007722007722007707,True,True,False,True,True,0.0146520146520146,0.02631578947368407,0.0,-0.007462686567164201,-0.008064516129032251,0.08771929824561409,0.008849557522123908,-0.00877192982456132,0.0013623978201635634,0.033802816901408406,0.030478955007256836,0.0014534883720929148,-0.034700315457413256,0.06020066889632103,0.023972602739726234,0.0,0.0,-0.0038461538461539435,0.019607843137255054,-0.03409090909090917
2007-12-03,2.86,6.31,7.8,3.04,2.62,0.017793594306049654,0.009599999999999831,0.023622047244094446,-0.047021943573667735,0.003831417624521105,False,True,True,False,False,0.014440433212996373,0.0146520146520146,0.02631578947368407,0.0,0.016260162601625883,-0.008064516129032251,0.08771929824561409,0.008849557522123908,0.03673469387755102,0.0013623978201635634,0.033802816901408406,0.030478955007256836,0.042483660130719025,-0.034700315457413256,0.06020066889632103,0.023972602739726234,0.007722007722007707,0.0,-0.0038461538461539435,0.019607843137255054
2007-12-04,2.79,6.32,7.76,3.1,2.59,-0.02447552447552437,0.0015847860538829028,-0.00512820512820511,0.019736842105263275,-0.011450381679389388,True,True,False,True,True,0.017793594306049654,0.014440433212996373,0.0146520146520146,0.02631578947368407,0.009599999999999831,0.016260162601625883,-0.008064516129032251,0.08771929824561409,0.023622047244094446,0.03673469387755102,0.0013623978201635634,0.033802816901408406,-0.047021943573667735,0.042483660130719025,-0.034700315457413256,0.06020066889632103,0.003831417624521105,0.007722007722007707,0.0,-0.0038461538461539435
2007-12-05,2.81,6.44,7.78,3.1,2.64,0.007168458781362075,0.018987341772152,0.002577319587628857,0.0,0.01930501930501949,True,True,False,True,True,-0.02447552447552437,0.017793594306049654,0.014440433212996373,0.0146520146520146,0.0015847860538829028,0.009599999999999831,0.016260162601625883,-0.008064516129032251,-0.00512820512820511,0.023622047244094446,0.03673469387755102,0.0013623978201635634,0.019736842105263275,-0.047021943573667735,0.042483660130719025,-0.034700315457413256,-0.011450381679389388,0.003831417624521105,0.007722007722007707,0.0
2007-12-06,2.82,6.52,7.9,3.1,2.72,0.003558718861209842,0.012422360248447006,0.015424164524421524,0.0,0.030303030303030276,False,True,False,False,False,0.007168458781362075,-0.02447552447552437,0.017793594306049654,0.014440433212996373,0.018987341772152,0.0015847860538829028,0.009599999999999831,0.016260162601625883,0.002577319587628857,-0.00512820512820511,0.023622047244094446,0.03673469387755102,0.0,0.019736842105263275,-0.047021943573667735,0.042483660130719025,0.01930501930501949,-0.011450381679389388,0.003831417624521105,0.007722007722007707
2007-12-07,2.8,6.55,7.89,3.04,2.72,-0.007092198581560294,0.004601226993865115,-0.0012658227848102444,-0.01935483870967747,0.0,True,True,True,True,True,0.003558718861209842,0.007168458781362075,-0.02447552447552437,0.017793594306049654,0.012422360248447006,0.018987341772152,0.0015847860538829028,0.009599999999999831,0.015424164524421524,0.002577319587628857,-0.00512820512820511,0.023622047244094446,0.0,0.0,0.019736842105263275,-0.047021943573667735,0.030303030303030276,0.01930501930501949,-0.011450381679389388,0.003831417624521105
2007-12-10,2.83,6.58,7.98,3.11,2.84,0.010714285714285898,0.004580152671755711,0.011406844106463865,0.023026315789473673,0.04411764705882337,True,False,False,False,False,-0.007092198581560294,0.003558718861209842,0.007168458781362075,-0.02447552447552437,0.004601226993865115,0.012422360248447006,0.018987341772152,0.0015847860538829028,-0.0012658227848102444,0.015424164524421524,0.002577319587628857,-0.00512820512820511,-0.01935483870967747,0.0,0.0,0.019736842105263275,0.0,0.030303030303030276,0.01930501930501949,-0.011450381679389388
2007-12-11,2.84,6.32,7.97,3.04,2.75,0.0035335689045936647,-0.03951367781155013,-0.0012531328320802837,-0.022508038585209,-0.03169014084507038,False,False,False,False,True,0.010714285714285898,-0.007092198581560294,0.003558718861209842,0.007168458781362075,0.004580152671755711,0.004601226993865115,0.012422360248447006,0.018987341772152,0.011406844106463865,-0.0012658227848102444,0.015424164524421524,0.002577319587628857,0.023026315789473673,-0.01935483870967747,0.0,0.0,0.04411764705882337,0.0,0.030303030303030276,0.01930501930501949
2007-12-12,2.8,6.31,7.94,3.04,2.78,-0.014084507042253502,-0.0015822784810127777,-0.0037641154328732496,0.0,0.010909090909090757,False,False,False,False,False,0.0035335689045936647,0.010714285714285898,-0.007092198581560294,0.003558718861209842,-0.03951367781155013,0.004580152671755711,0.004601226993865115,0.012422360248447006,-0.0012531328320802837,0.011406844106463865,-0.0012658227848102444,0.015424164524421524,-0.022508038585209,0.023026315789473673,-0.01935483870967747,0.0,-0.03169014084507038,0.04411764705882337,0.0,0.030303030303030276
2007-12-13,2.75,6.04,7.92,2.95,2.75,-0.017857142857142794,-0.04278922345483349,-0.0025188916876575096,-0.02960526315789469,-0.010791366906474753,False,False,False,False,True,-0.014084507042253502,0.0035335689045936647,0.010714285714285898,-0.007092198581560294,-0.0015822784810127777,-0.03951367781155013,0.004580152671755711,0.004601226993865115,-0.0037641154328732496,-0.0012531328320802837,0.011406844106463865,-0.0012658227848102444,0.0,-0.022508038585209,0.023026315789473673,-0.01935483870967747,0.010909090909090757,-0.03169014084507038,0.04411764705882337,0.0
2007-12-14,2.75,6.04,7.75,2.88,2.79,0.0,0.0,-0.02146464646464641,-0.023728813559322104,0.014545454545454639,False,False,False,False,False,-0.017857142857142794,-0.014084507042253502,0.0035335689045936647,0.010714285714285898,-0.04278922345483349,-0.0015822784810127777,-0.03951367781155013,0.004580152671755711,-0.0025188916876575096,-0.0037641154328732496,-0.0012531328320802837,0.011406844106463865,-0.02960526315789469,0.0,-0.022508038585209,0.023026315789473673,-0.010791366906474753,0.010909090909090757,-0.03169014084507038,0.04411764705882337
2007-12-17,2.7,5.83,7.45,2.81,2.68,-0.018181818181818077,-0.03476821192052981,-0.03870967741935483,-0.02430555555555547,-0.03942652329749097,False,True,True,True,False,0.0,-0.017857142857142794,-0.014084507042253502,0.0035335689045936647,0.0,-0.04278922345483349,-0.0015822784810127777,-0.03951367781155013,-0.02146464646464641,-0.0025188916876575096,-0.0037641154328732496,-0.0012531328320802837,-0.023728813559322104,-0.02960526315789469,0.0,-0.022508038585209,0.014545454545454639,-0.010791366906474753,0.010909090909090757,-0.03169014084507038
2007-12-18,2.69,5.98,7.47,2.85,2.65,-0.0037037037037037646,0.025728987993139052,0.0026845637583892135,0.014234875444839812,-0.011194029850746356,False,True,False,False,True,-0.018181818181818077,0.0,-0.017857142857142794,-0.014084507042253502,-0.03476821192052981,0.0,-0.04278922345483349,-0.0015822784810127777,-0.03870967741935483,-0.02146464646464641,-0.0025188916876575096,-0.0037641154328732496,-0.02430555555555547,-0.023728813559322104,-0.02960526315789469,0.0,-0.03942652329749097,0.014545454545454639,-0.010791366906474753,0.010909090909090757
2007-12-19,2.68,6.1,7.45,2.85,2.74,-0.0037174721189590088,0.020066889632106788,-0.0026773761713519972,0.0,0.03396226415094361,True,False,True,False,True,-0.0037037037037037646,-0.018181818181818077,0.0,-0.017857142857142794,0.025728987993139052,-0.03476821192052981,0.0,-0.04278922345483349,0.0026845637583892135,-0.03870967741935483,-0.02146464646464641,-0.0025188916876575096,0.014234875444839812,-0.02430555555555547,-0.023728813559322104,-0.02960526315789469,-0.011194029850746356,-0.03942652329749097,0.014545454545454639,-0.010791366906474753
2007-12-20,2.7,5.98,7.45,2.91,2.76,0.00746268656716409,-0.01967213114754085,0.0,0.021052631578947434,0.007299270072992581,False,False,True,True,False,-0.0037174721189590088,-0.0037037037037037646,-0.018181818181818077,0.0,0.020066889632106788,0.025728987993139052,-0.03476821192052981,0.0,-0.0026773761713519972,0.0026845637583892135,-0.03870967741935483,-0.02146464646464641,0.0,0.014234875444839812,-0.02430555555555547,-0.023728813559322104,0.03396226415094361,-0.011194029850746356,-0.03942652329749097,0.014545454545454639
2007-12-21,2.69,5.98,7.54,2.98,2.76,-0.0037037037037037646,0.0,0.012080536912751683,0.02405498281786933,0.0,True,True,True,True,False,0.00746268656716409,-0.0037174721189590088,-0.0037037037037037646,-0.018181818181818077,-0.01967213114754085,0.020066889632106788,0.025728987993139052,-0.03476821192052981,0.0,-0.0026773761713519972,0.0026845637583892135,-0.03870967741935483,0.021052631578947434,0.0,0.014234875444839812,-0.02430555555555547,0.007299270072992581,0.03396226415094361,-0.011194029850746356,-0.03942652329749097
2007-12-26,2.73,6.04,7.64,3.01,2.73,0.014869888475836479,0.010033444816053505,0.013262599469495928,0.010067114093959662,-0.010869565217391242,False,False,True,False,False,-0.0037037037037037646,0.00746268656716409,-0.0037174721189590088,-0.0037037037037037646,0.0,-0.01967213114754085,0.020066889632106788,0.025728987993139052,0.012080536912751683,0.0,-0.0026773761713519972,0.0026845637583892135,0.02405498281786933,0.021052631578947434,0.0,0.014234875444839812,0.0,0.007299270072992581,0.03396226415094361,-0.011194029850746356
2007-12-27,2.71,5.87,7.54,3.07,2.68,-0.0073260073260073,-0.028145695364238388,-0.01308900523560208,0.019933554817275656,-0.01831501831501825,True,False,True,False,True,0.014869888475836479,-0.0037037037037037646,0.00746268656716409,-0.0037174721189590088,0.010033444816053505,0.0,-0.01967213114754085,0.020066889632106788,0.013262599469495928,0.012080536912751683,0.0,-0.0026773761713519972,0.010067114093959662,0.02405498281786933,0.021052631578947434,0.0,-0.010869565217391242,0.0,0.007299270072992581,0.03396226415094361
2007-12-28,2.73,5.82,7.45,3.1,2.73,0.007380073800737907,-0.008517887563884163,-0.011936339522546358,0.009771986970684043,0.018656716417910335,False,False,False,False,False,-0.0073260073260073,0.014869888475836479,-0.0037037037037037646,0.00746268656716409,-0.028145695364238388,0.010033444816053505,0.0,-0.01967213114754085,-0.01308900523560208,0.013262599469495928,0.012080536912751683,0.0,0.019933554817275656,0.010067114093959662,0.02405498281786933,0.021052631578947434,-0.01831501831501825,-0.010869565217391242,0.0,0.007299270072992581
2008-01-02,2.69,5.53,7.28,2.91,2.71,-0.014652014652014711,-0.04982817869415812,-0.02281879194630876,-0.06129032258064515,-0.0073260073260073,True,False,True,False,False,0.007380073800737907,-0.0073260073260073,0.014869888475836479,-0.0037037037037037646,-0.008517887563884163,-0.028145695364238388,0.010033444816053505,0.0,-0.011936339522546358,-0.01308900523560208,0.013262599469495928,0.012080536912751683,0.009771986970684043,0.019933554817275656,0.010067114093959662,0.02405498281786933,0.018656716417910335,-0.01831501831501825,-0.010869565217391242,0.0
